table_path,field_name,public_field_name,is_redacted_dynamic_field,row_count,missing_count,missing_rate,unique_count,inferred_type,dictionary_label,dictionary_source,data_role_hint,date_field_hint,leakage_risk_hint,is_candidate_primary_key
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_376_961_STATUS,OS_376_961_STATUS,false,1002,967,0.96507,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_376_961_IMAGING_STATUS,PFS_376_961_IMAGING_STATUS,false,1002,970,0.968064,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_376_961_MED_STATUS,PFS_376_961_MED_STATUS,false,1002,970,0.968064,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_376_961_MONTHS,OS_376_961_MONTHS,false,1002,967,0.96507,35,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_376_961_IMAGING_MONTHS,PFS_376_961_IMAGING_MONTHS,false,1002,970,0.968064,29,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_376_961_MED_MONTHS,PFS_376_961_MED_MONTHS,false,1002,970,0.968064,29,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_376_961_2688_STATUS,OS_376_961_2688_STATUS,false,1002,990,0.988024,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_376_961_2688_IMAGING_STATUS,PFS_376_961_2688_IMAGING_STATUS,false,1002,991,0.989022,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_376_961_2688_MED_STATUS,PFS_376_961_2688_MED_STATUS,false,1002,991,0.989022,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_376_961_2688_MONTHS,OS_376_961_2688_MONTHS,false,1002,990,0.988024,12,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_376_961_2688_IMAGING_MONTHS,PFS_376_961_2688_IMAGING_MONTHS,false,1002,991,0.989022,11,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_376_961_2688_MED_MONTHS,PFS_376_961_2688_MED_MONTHS,false,1002,991,0.989022,11,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_STATUS,OS_505_STATUS,false,1002,976,0.974052,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_IMAGING_STATUS,PFS_505_IMAGING_STATUS,false,1002,989,0.987026,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_MED_STATUS,PFS_505_MED_STATUS,false,1002,989,0.987026,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_MONTHS,OS_505_MONTHS,false,1002,976,0.974052,26,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_IMAGING_MONTHS,PFS_505_IMAGING_MONTHS,false,1002,989,0.987026,13,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_MED_MONTHS,PFS_505_MED_MONTHS,false,1002,989,0.987026,13,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_1381_607_STATUS,OS_505_1381_607_STATUS,false,1002,902,0.9002,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_1381_607_IMAGING_STATUS,PFS_505_1381_607_IMAGING_STATUS,false,1002,906,0.904192,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_1381_607_MED_STATUS,PFS_505_1381_607_MED_STATUS,false,1002,906,0.904192,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_1381_607_MONTHS,OS_505_1381_607_MONTHS,false,1002,902,0.9002,95,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_1381_607_IMAGING_MONTHS,PFS_505_1381_607_IMAGING_MONTHS,false,1002,906,0.904192,79,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_1381_607_MED_MONTHS,PFS_505_1381_607_MED_MONTHS,false,1002,906,0.904192,72,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_1381_607_1181_STATUS,OS_505_1381_607_1181_STATUS,false,1002,395,0.394212,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_1381_607_1181_IMAGING_STATUS,PFS_505_1381_607_1181_IMAGING_STATUS,false,1002,589,0.587824,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_1381_607_1181_MED_STATUS,PFS_505_1381_607_1181_MED_STATUS,false,1002,589,0.587824,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_1381_607_1181_MONTHS,OS_505_1381_607_1181_MONTHS,false,1002,395,0.394212,493,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_1381_607_1181_IMAGING_MONTHS,PFS_505_1381_607_1181_IMAGING_MONTHS,false,1002,589,0.587824,266,mixed_float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_1381_607_1181_MED_MONTHS,PFS_505_1381_607_1181_MED_MONTHS,false,1002,589,0.587824,259,mixed_float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_1381_1181_STATUS,OS_505_1381_1181_STATUS,false,1002,994,0.992016,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_1381_1181_IMAGING_STATUS,PFS_505_1381_1181_IMAGING_STATUS,false,1002,994,0.992016,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_1381_1181_MED_STATUS,PFS_505_1381_1181_MED_STATUS,false,1002,994,0.992016,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_1381_1181_MONTHS,OS_505_1381_1181_MONTHS,false,1002,994,0.992016,8,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_1381_1181_IMAGING_MONTHS,PFS_505_1381_1181_IMAGING_MONTHS,false,1002,994,0.992016,8,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_1381_1181_MED_MONTHS,PFS_505_1381_1181_MED_MONTHS,false,1002,994,0.992016,8,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_82676_STATUS,OS_505_82676_STATUS,false,1002,984,0.982036,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_82676_IMAGING_STATUS,PFS_505_82676_IMAGING_STATUS,false,1002,985,0.983034,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_82676_MED_STATUS,PFS_505_82676_MED_STATUS,false,1002,985,0.983034,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_82676_MONTHS,OS_505_82676_MONTHS,false,1002,984,0.982036,17,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_82676_IMAGING_MONTHS,PFS_505_82676_IMAGING_MONTHS,false,1002,985,0.983034,16,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_82676_MED_MONTHS,PFS_505_82676_MED_MONTHS,false,1002,985,0.983034,14,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_82676_607_STATUS,OS_505_82676_607_STATUS,false,1002,920,0.918164,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_82676_607_IMAGING_STATUS,PFS_505_82676_607_IMAGING_STATUS,false,1002,924,0.922156,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_82676_607_MED_STATUS,PFS_505_82676_607_MED_STATUS,false,1002,924,0.922156,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_82676_607_MONTHS,OS_505_82676_607_MONTHS,false,1002,920,0.918164,76,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_82676_607_IMAGING_MONTHS,PFS_505_82676_607_IMAGING_MONTHS,false,1002,924,0.922156,59,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_82676_607_MED_MONTHS,PFS_505_82676_607_MED_MONTHS,false,1002,924,0.922156,62,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_607_STATUS,OS_505_607_STATUS,false,1002,964,0.962076,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_607_IMAGING_STATUS,PFS_505_607_IMAGING_STATUS,false,1002,968,0.966068,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_607_MED_STATUS,PFS_505_607_MED_STATUS,false,1002,968,0.966068,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_607_MONTHS,OS_505_607_MONTHS,false,1002,964,0.962076,36,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_607_IMAGING_MONTHS,PFS_505_607_IMAGING_MONTHS,false,1002,968,0.966068,31,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_607_MED_MONTHS,PFS_505_607_MED_MONTHS,false,1002,968,0.966068,30,float,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_607_1181_STATUS,OS_505_607_1181_STATUS,false,1002,841,0.839321,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_607_1181_IMAGING_STATUS,PFS_505_607_1181_IMAGING_STATUS,false,1002,851,0.849301,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_607_1181_MED_STATUS,PFS_505_607_1181_MED_STATUS,false,1002,851,0.849301,<5,string,待确认,,outcome,,potential_future_or_outcome_field; exclude from t0 inputs unless time-aligned,false
